,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
DWD-GCFS2.1,lead2,0.13229166666666625,-0.055416666666667336,-0.07458333333333345,0.012916666666666243,-0.03187500000000054,-0.07395833333333401,-0.05437500000000006,0.08374999999999966,-0.022499999999999964,-0.14062500000000022,0.03750000000000009,-0.04062500000000013
DWD-GCFS2.1,lead1,0.046874999999999445,0.018958333333332855,0.06229166666666641,0.01395833333333285,0.08083333333333298,0.0012499999999994182,-0.05166666666666697,0.030833333333333268,0.12249999999999961,-0.029583333333333517,0.04166666666666663,0.08395833333333325
CMCC-SPSv3.5,lead3,0.016445312499999698,0.006367187499999649,-0.27792968750000013,0.06542968749999989,-0.006757812500000515,-0.02234375000000055,-0.0920703125000002,-0.03347656249999997,0.08664062499999992,-0.001953125,-0.03980468750000021,-0.18582031250000042
CMCC-SPSv3.5,lead2,-0.012382812500000506,-0.05011718750000038,-0.14093750000000016,0.06742187499999985,0.021132812499999543,-0.01636718750000088,-0.13519531249999983,-0.048125000000000195,0.1326953125,-0.08117187500000034,0.037890624999999734,0.0016796874999999156
CMCC-SPSv3.5,lead1,0.2102734374999995,-0.02609375000000047,-0.14339843750000014,0.09039062499999995,-0.03324218750000041,-0.03242187500000049,-0.03664062499999998,-0.07390625000000028,0.07105468749999999,-0.07425781249999996,-0.06113281250000013,-0.08550781250000017
NCEP-CFSv2,lead3,0.028971354166666408,0.0426432291666663,-0.12906901041666652,-0.01833545918367352,-0.14355468750000044,0.015624999999999556,-0.18861607142857117,0.015624999999999667,-0.04361979166666652,0.11165364583333315,0.07389322916666652,-0.1194661458333337
NCEP-CFSv2,lead2,-0.18750000000000044,-0.052246093750000666,-0.15441645408163285,-0.11783854166666696,-0.14984375000000072,0.0062978316326526285,-0.11588541666666696,-0.04394531250000022,0.12141927083333304,-0.04720052083333348,0.05664062499999989,0.07096354166666641
NCEP-CFSv2,lead1,0.037109374999999334,-0.0085299744897962,-0.026367187500000222,-0.06593749999999998,0.02447385204081598,-0.0651041666666674,-0.04850260416666674,-0.10774739583333348,0.15006510416666663,-0.03385416666666674,0.15364583333333326,-0.13574218750000022
JMA-CPS3,lead3,-0.01812500000000039,0.045624999999999694,-0.008750000000000036,-0.15875000000000017,-0.16250000000000053,0.03437499999999938,-0.1737500000000003,-0.26,-0.13812500000000005,-0.13437500000000013,-0.11937500000000023,-0.19250000000000012
JMA-CPS3,lead2,-0.1475000000000002,-0.04625000000000057,-0.17375000000000007,-0.1737500000000003,-0.010625000000000107,-0.05562500000000048,-0.11187499999999995,-0.11187499999999995,-0.021874999999999867,-0.04999999999999982,0.10187499999999972,-0.10812500000000025
JMA-CPS3,lead1,0.03624999999999967,0.03249999999999964,-0.09125000000000028,-0.11375000000000024,0.03624999999999967,0.03062499999999957,-0.027499999999999858,-0.11000000000000032,-0.0031250000000000444,-0.17374999999999985,-0.014375000000000027,-0.12312500000000037
ECCC-GEM5-NEMO,lead3,0.019374999999999587,-0.05750000000000033,-0.10062500000000041,0.10374999999999979,0.10187499999999972,-0.18312500000000087,0.09999999999999998,-0.04249999999999998,0.10187500000000027,0.04562500000000003,-0.09499999999999997,-0.1943750000000004
ECCC-GEM5-NEMO,lead2,-0.16250000000000053,-0.04812500000000042,-0.10062500000000019,-0.02187500000000009,-0.4025000000000005,-0.10250000000000048,-0.3837499999999998,0.06624999999999992,-0.10437499999999966,-0.1212500000000003,-0.21312500000000023,0.015625
ECCC-GEM5-NEMO,lead1,-0.07250000000000068,-0.04250000000000065,-0.06500000000000017,-0.004999999999999893,-0.06312500000000076,-0.07625000000000082,-0.3406250000000006,-0.1981250000000001,-0.13437500000000036,-0.1887500000000002,-0.23937500000000034,-0.3275000000000001
