,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
DWD-GCFS2.1,lead2,0.2170833333333333,-0.030208333333333615,-0.14541666666666675,0.07583333333333309,-0.020625000000000338,-0.1412500000000001,-0.08333333333333348,0.01708333333333345,-0.0743750000000003,-0.13125000000000053,-0.04583333333333339,-0.08583333333333343
DWD-GCFS2.1,lead1,0.25312500000000004,-0.08916666666666684,-0.2293750000000001,0.05208333333333315,-0.13583333333333347,0.021250000000000102,-0.04270833333333335,0.07729166666666676,0.01083333333333314,-0.12020833333333347,-0.10354166666666687,0.0625
CMCC-SPSv3.5,lead3,0.017265625000000062,0.0023828125000001643,-0.23667968750000012,0.08160156249999995,-0.08363281250000032,0.016679687499999485,-0.08222656250000004,0.042695312499999916,0.013398437499999805,-0.044609375000000284,-0.06242187500000007,-0.02316406250000047
CMCC-SPSv3.5,lead2,0.0058984375000001865,0.14699218749999998,-0.13507812499999994,-0.037695312500000355,-0.015195312500000169,-0.06746093750000015,-0.07660156250000005,-0.04378906250000014,-0.027617187500000417,-0.05609374999999983,-0.04718749999999994,-0.004296875000000089
CMCC-SPSv3.5,lead1,0.10246093749999974,0.09039062500000006,-0.039921874999999885,-0.025976562500000133,0.04398437499999985,-0.10566406250000027,-0.0408593749999997,-0.0034765624999999467,-0.0950000000000002,-0.0920703125000002,-0.05492187500000001,0.03730468749999971
NCEP-CFSv2,lead3,0.1611328125,0.05322265624999978,-0.35286458333333304,0.03810586734693866,-0.06868489583333348,-0.04671875000000014,-0.13624043367346972,-0.05257161458333326,-0.03157552083333348,-0.15266927083333348,0.02408854166666674,-0.0244140625
NCEP-CFSv2,lead2,0.10791015625000033,-0.08658854166666674,-0.19292091836734682,-0.09602864583333348,-0.09687500000000027,-0.02359693877551039,-0.20182291666666696,0.04817708333333326,0.03385416666666652,-0.0950520833333337,0.04654947916666674,0.003906249999999889
NCEP-CFSv2,lead1,0.10481770833333315,0.025908801020408156,-0.21256510416666696,-0.017656250000000373,0.037627551020408156,-0.03792317708333326,-0.00032552083333348136,0.08854166666666685,-0.025390624999999778,-0.1448567708333337,0.0016276041666669627,0.11702473958333326
JMA-CPS3,lead3,-0.046250000000000124,-0.02187500000000031,0.05874999999999975,-0.14562500000000012,-0.03125,-0.0912500000000005,-0.19250000000000012,-0.32187500000000013,-0.35375000000000023,-0.29000000000000004,0.0006250000000000977,-0.02375000000000016
JMA-CPS3,lead2,0.11687499999999995,-0.07624999999999993,-0.0593750000000004,-0.1418750000000002,0.12249999999999994,-0.11375000000000024,-0.06687500000000002,-0.2618750000000003,0.03812499999999952,-0.08187500000000014,0.028750000000000053,-0.08187500000000036
JMA-CPS3,lead1,0.12249999999999983,-0.08750000000000013,-0.059374999999999956,-0.0031250000000002665,-0.03500000000000014,-0.2562500000000003,-0.20750000000000002,0.004375000000000351,-0.23750000000000004,-0.24312500000000026,-0.059374999999999956,-0.07250000000000001
ECCC-GEM5-NEMO,lead3,0.09062499999999984,-0.09125000000000005,-0.24875000000000025,-0.023750000000000382,0.02874999999999972,-0.3293750000000002,-0.02375000000000016,0.09812499999999968,-0.0462499999999999,-0.0593750000000004,0.023124999999999618,0.04937500000000006
ECCC-GEM5-NEMO,lead2,0.1675000000000001,0.1974999999999999,-0.4268750000000001,-0.09687500000000027,-0.14374999999999982,-0.02562500000000001,0.05124999999999991,-0.12312500000000015,-0.06125000000000003,-0.03125000000000022,-0.10437499999999988,-0.0950000000000002
ECCC-GEM5-NEMO,lead1,-0.0050000000000001155,0.01000000000000012,-0.3106250000000004,-0.08750000000000036,-0.16437500000000016,0.01937500000000003,0.06999999999999984,-0.059374999999999956,-0.18500000000000005,0.0249999999999998,-0.0950000000000002,-0.02187500000000009
